
time,wx,wy,wz,ax,ay,az
11.325,0.33,0.49,0.01,-0.10,0.07,-0.14
11.325,0.33,0.49,0.01,-0.09,0.08,-0.20
11.326,0.33,0.47,0.01,-0.09,0.08,-0.20
11.327,0.34,0.47,0.02,-0.09,0.08,-0.20
11.328,0.34,0.47,0.02,-0.12,0.07,-0.32
11.329,0.34,0.47,0.02,-0.10,0.10,-0.41
11.33,0.33,0.48,0.02,-0.10,0.10,-0.41
11.334,0.33,0.48,0.02,-0.10,0.04,-0.42
11.336,0.32,0.50,0.02,-0.10,0.04,-0.42
11.341,0.32,0.50,0.02,-0.02,0.01,-0.42
11.342,0.31,0.52,0.02,-0.02,0.01,-0.42
11.344,0.29,0.53,0.02,-0.02,0.01,-0.42
11.345,0.29,0.53,0.02,-0.05,-0.02,-0.38
11.349,0.29,0.53,0.02,-0.04,-0.02,-0.33
11.35,0.28,0.54,0.02,-0.04,-0.02,-0.33
11.355,0.28,0.54,0.02,0.10,-0.05,-0.32
11.357,0.27,0.55,0.02,0.10,-0.05,-0.32
11.359,0.26,0.57,0.01,0.10,-0.05,-0.32
11.36,0.26,0.57,0.01,0.16,-0.06,-0.31
11.365,0.26,0.57,0.01,0.12,-0.00,-0.35
11.365,0.25,0.57,-0.01,0.12,-0.00,-0.35
11.37,0.25,0.57,-0.01,0.11,0.05,-0.38
11.371,0.24,0.56,-0.02,0.11,0.05,-0.38
11.374,0.24,0.56,-0.02,0.02,0.08,-0.39
11.376,0.23,0.56,-0.03,0.02,0.08,-0.39
11.38,0.23,0.56,-0.03,-0.02,0.11,-0.45
11.38,0.21,0.57,-0.04,-0.02,0.11,-0.45
11.385,0.19,0.58,-0.04,-0.02,0.11,-0.45
11.385,0.19,0.58,-0.04,-0.03,0.10,-0.49
11.391,0.19,0.58,-0.04,-0.09,0.10,-0.48
11.392,0.18,0.59,-0.04,-0.09,0.10,-0.48
11.395,0.17,0.59,-0.05,-0.09,0.10,-0.48
11.395,0.17,0.59,-0.05,-0.15,0.06,-0.50
11.4,0.16,0.59,-0.05,-0.15,0.06,-0.50
11.4,0.16,0.59,-0.05,-0.24,0.01,-0.49
11.414,0.14,0.59,-0.06,-0.24,0.01,-0.49
11.417,0.14,0.59,-0.06,-0.31,-0.10,-0.51
11.419,0.14,0.59,-0.06,-0.52,-0.17,-0.46
11.42,0.12,0.58,-0.06,-0.52,-0.17,-0.46
11.421,0.11,0.56,-0.06,-0.52,-0.17,-0.46
11.422,0.11,0.56,-0.06,-0.65,-0.21,-0.39
11.424,0.09,0.53,-0.06,-0.65,-0.21,-0.39
11.425,0.09,0.53,-0.06,-0.75,-0.26,-0.37
11.426,0.08,0.51,-0.05,-0.75,-0.26,-0.37
11.427,0.08,0.51,-0.05,-0.82,-0.22,-0.30
11.439,0.06,0.49,-0.05,-0.82,-0.22,-0.30
11.44,0.06,0.49,-0.05,-0.84,-0.21,-0.28
11.441,0.05,0.47,-0.05,-0.84,-0.21,-0.28
11.442,0.05,0.47,-0.05,-0.83,-0.15,-0.17
11.442,0.04,0.45,-0.05,-0.83,-0.15,-0.17
11.443,0.04,0.45,-0.05,-0.81,-0.06,-0.09
11.445,0.04,0.45,-0.05,-0.76,0.02,-0.04
11.446,0.03,0.43,-0.05,-0.76,0.02,-0.04
11.45,0.02,0.42,-0.05,-0.76,0.02,-0.04
11.451,0.02,0.42,-0.05,-0.71,0.16,0.07
11.457,0.01,0.42,-0.05,-0.71,0.16,0.07
11.458,0.01,0.42,-0.05,-0.68,0.20,0.06
11.461,0.01,0.42,-0.05,-0.62,0.21,0.02
11.462,0.01,0.41,-0.05,-0.62,0.21,0.02
11.465,0.01,0.41,-0.05,-0.61,0.24,0.03
11.466,-0.00,0.41,-0.05,-0.61,0.24,0.03
11.47,-0.00,0.41,-0.05,-0.64,0.27,0.02
11.471,-0.02,0.41,-0.05,-0.64,0.27,0.02
11.475,-0.03,0.40,-0.04,-0.64,0.27,0.02
11.477,-0.03,0.40,-0.04,-0.67,0.34,0.07
11.48,-0.03,0.40,-0.04,-0.68,0.36,0.10
11.481,-0.05,0.39,-0.04,-0.68,0.36,0.10
11.485,-0.05,0.39,-0.04,-0.70,0.39,0.13
11.486,-0.07,0.38,-0.03,-0.70,0.39,0.13
11.491,-0.07,0.38,-0.03,-0.67,0.43,0.18
11.492,-0.08,0.36,-0.02,-0.67,0.43,0.18
11.495,-0.10,0.34,-0.02,-0.67,0.43,0.18
11.496,-0.10,0.34,-0.02,-0.63,0.45,0.20
11.5,-0.10,0.34,-0.02,-0.54,0.45,0.18
11.501,-0.12,0.33,-0.01,-0.54,0.45,0.18
11.506,-0.15,0.32,-0.01,-0.54,0.45,0.18
11.508,-0.15,0.32,-0.01,-0.48,0.39,0.12
11.511,-0.15,0.32,-0.01,-0.38,0.38,0.09
11.511,-0.18,0.31,-0.01,-0.38,0.38,0.09
11.516,-0.18,0.31,-0.01,-0.34,0.32,0.06
11.517,-0.21,0.30,-0.01,-0.34,0.32,0.06
11.523,-0.25,0.30,-0.01,-0.34,0.32,0.06
11.526,-0.25,0.30,-0.01,-0.23,0.30,0.12
11.527,-0.28,0.30,-0.00,-0.23,0.30,0.12
11.528,-0.28,0.30,-0.00,-0.14,0.26,0.18
11.531,-0.30,0.30,-0.00,-0.14,0.26,0.18
11.532,-0.30,0.30,-0.00,-0.06,0.23,0.27
11.536,-0.30,0.31,0.00,-0.06,0.23,0.27
11.537,-0.30,0.31,0.00,0.01,0.21,0.25
11.541,-0.30,0.31,0.00,0.07,0.16,0.14
11.543,-0.30,0.32,0.00,0.07,0.16,0.14
11.546,-0.30,0.32,0.00,0.07,0.12,0.09
11.547,-0.30,0.32,0.00,0.07,0.12,0.09
11.551,-0.30,0.32,0.00,0.12,0.08,0.00
11.552,-0.30,0.32,0.01,0.12,0.08,0.00
11.565,-0.30,0.32,0.01,0.04,0.05,-0.17
11.567,-0.30,0.32,0.01,0.04,0.05,-0.17
11.58,-0.30,0.32,0.01,-0.03,0.04,-0.29
11.581,-0.30,0.34,0.01,-0.03,0.04,-0.29
11.582,-0.30,0.34,0.01,-0.09,0.06,-0.39
11.59,-0.31,0.36,0.02,-0.09,0.06,-0.39
11.591,-0.33,0.38,0.03,-0.09,0.06,-0.39
11.594,-0.34,0.40,0.05,-0.09,0.06,-0.39
11.595,-0.34,0.43,0.06,-0.09,0.06,-0.39
11.596,-0.34,0.43,0.06,-0.10,0.02,-0.36
11.597,-0.34,0.43,0.06,-0.09,0.02,-0.26
11.597,-0.34,0.43,0.06,-0.07,-0.01,-0.09
11.598,-0.34,0.45,0.06,-0.07,-0.01,-0.09
11.598,-0.34,0.45,0.06,-0.04,-0.08,0.12
11.599,-0.34,0.45,0.06,-0.01,-0.16,0.28
11.599,-0.33,0.45,0.07,-0.01,-0.16,0.28
11.6,-0.33,0.45,0.07,0.02,-0.19,0.39
11.6,-0.33,0.45,0.07,0.02,-0.19,0.39
11.601,-0.32,0.43,0.07,0.02,-0.19,0.39
11.601,-0.32,0.43,0.07,0.05,-0.29,0.42
11.607,-0.30,0.41,0.06,0.05,-0.29,0.42
11.608,-0.30,0.41,0.06,0.09,-0.39,0.38
11.611,-0.30,0.41,0.06,0.09,-0.40,0.26
11.612,-0.29,0.39,0.06,0.09,-0.40,0.26
11.616,-0.27,0.38,0.05,0.09,-0.40,0.26
11.617,-0.27,0.38,0.05,0.14,-0.43,0.10
11.622,-0.27,0.38,0.05,0.17,-0.44,-0.07
11.623,-0.26,0.36,0.05,0.17,-0.44,-0.07
11.626,-0.26,0.36,0.05,0.16,-0.47,-0.15
11.627,-0.25,0.36,0.04,0.16,-0.47,-0.15
11.631,-0.25,0.36,0.04,0.18,-0.48,-0.23
11.632,-0.24,0.35,0.03,0.18,-0.48,-0.23
11.636,-0.22,0.34,0.02,0.18,-0.48,-0.23
11.637,-0.22,0.34,0.02,0.21,-0.48,-0.38
11.641,-0.21,0.34,0.02,0.21,-0.48,-0.38
11.642,-0.21,0.34,0.02,0.18,-0.46,-0.54
11.646,-0.19,0.34,0.01,0.18,-0.46,-0.54
11.647,-0.19,0.34,0.01,0.15,-0.43,-0.67
11.651,-0.18,0.34,0.01,0.15,-0.43,-0.67
11.652,-0.18,0.34,0.01,0.18,-0.39,-0.84
11.657,-0.17,0.35,0.01,0.18,-0.39,-0.84
11.658,-0.17,0.35,0.01,0.13,-0.37,-0.96
11.661,-0.15,0.35,0.01,0.13,-0.37,-0.96
11.662,-0.15,0.35,0.01,0.11,-0.35,-1.10
11.666,-0.12,0.36,0.02,0.11,-0.35,-1.10
11.667,-0.12,0.36,0.02,0.11,-0.32,-1.21
11.672,-0.12,0.36,0.02,0.14,-0.31,-1.32
11.674,-0.10,0.37,0.02,0.14,-0.31,-1.32
11.677,-0.07,0.40,0.02,0.14,-0.31,-1.32
11.677,-0.07,0.40,0.02,0.16,-0.25,-1.35
11.682,-0.05,0.42,0.02,0.16,-0.25,-1.35
11.682,-0.05,0.42,0.02,0.19,-0.17,-1.26
11.687,-0.05,0.42,0.02,0.23,-0.03,-1.24
11.687,-0.03,0.44,0.02,0.23,-0.03,-1.24
11.692,-0.02,0.46,0.01,0.23,-0.03,-1.24
11.693,-0.02,0.46,0.01,0.22,0.05,-1.21
11.697,-0.02,0.46,0.01,0.17,0.18,-1.07
11.698,-0.01,0.46,0.01,0.17,0.18,-1.07
11.702,-0.01,0.46,0.01,0.12,0.25,-0.97
11.702,0.00,0.45,0.01,0.12,0.25,-0.97
11.714,0.02,0.43,0.01,0.12,0.25,-0.97
11.715,0.02,0.43,0.01,0.04,0.31,-0.95
11.716,0.02,0.43,0.01,-0.06,0.35,-0.94
11.718,0.05,0.41,0.02,-0.06,0.35,-0.94
11.724,0.05,0.41,0.02,-0.14,0.35,-1.08
11.725,0.08,0.39,0.02,-0.14,0.35,-1.08
11.739,0.08,0.39,0.02,-0.23,0.30,-1.22
11.741,0.12,0.38,0.03,-0.23,0.30,-1.22
11.743,0.12,0.38,0.03,-0.27,0.26,-1.42
11.744,0.16,0.38,0.05,-0.27,0.26,-1.42
11.746,0.19,0.40,0.06,-0.27,0.26,-1.42
11.747,0.19,0.40,0.06,-0.29,0.18,-1.55
11.748,0.21,0.43,0.07,-0.29,0.18,-1.55
11.749,0.21,0.43,0.07,-0.28,0.14,-1.60
11.75,0.23,0.46,0.07,-0.28,0.14,-1.60
11.751,0.23,0.46,0.07,-0.31,0.10,-1.61
11.751,0.24,0.49,0.07,-0.31,0.10,-1.61
11.752,0.24,0.49,0.07,-0.37,0.11,-1.48
11.753,0.24,0.49,0.07,-0.44,0.19,-1.28
11.754,0.24,0.50,0.06,-0.44,0.19,-1.28
11.76,0.25,0.49,0.06,-0.44,0.19,-1.28
11.762,0.25,0.49,0.06,-0.47,0.23,-1.10
11.763,0.25,0.49,0.06,-0.49,0.30,-0.95
11.763,0.27,0.46,0.05,-0.49,0.30,-0.95
11.768,0.27,0.46,0.05,-0.51,0.33,-0.92
11.769,0.28,0.42,0.05,-0.51,0.33,-0.92
11.773,0.28,0.42,0.05,-0.49,0.43,-0.95
11.774,0.29,0.38,0.04,-0.49,0.43,-0.95
11.778,0.29,0.38,0.04,-0.46,0.46,-1.02
11.778,0.31,0.35,0.03,-0.46,0.46,-1.02
11.783,0.31,0.35,0.03,-0.42,0.49,-1.09
11.784,0.32,0.34,0.02,-0.42,0.49,-1.09
11.789,0.32,0.34,0.02,-0.38,0.54,-1.09
11.791,0.33,0.34,0.01,-0.38,0.54,-1.09
11.793,0.33,0.34,0.01,-0.31,0.54,-1.07
11.794,0.34,0.34,0.01,-0.31,0.54,-1.07
11.798,0.35,0.35,0.00,-0.31,0.54,-1.07
11.799,0.35,0.35,0.00,-0.29,0.55,-1.03
11.803,0.35,0.35,0.00,-0.28,0.56,-0.99
11.804,0.37,0.36,-0.00,-0.28,0.56,-0.99
11.808,0.37,0.36,-0.00,-0.29,0.51,-0.93
11.809,0.38,0.37,-0.01,-0.29,0.51,-0.93
11.842,0.40,0.38,-0.01,-0.29,0.51,-0.93
11.843,0.40,0.38,-0.01,-0.33,0.51,-0.86
11.844,0.41,0.39,-0.01,-0.33,0.51,-0.86
11.845,0.41,0.39,-0.01,-0.36,0.49,-0.84
11.845,0.42,0.39,-0.01,-0.36,0.49,-0.84
11.846,0.42,0.39,-0.01,-0.41,0.46,-0.80
11.847,0.42,0.39,-0.02,-0.41,0.46,-0.80
11.848,0.42,0.39,-0.02,-0.46,0.45,-0.72
11.848,0.43,0.39,-0.02,-0.46,0.45,-0.72
11.849,0.43,0.39,-0.02,-0.54,0.43,-0.62
11.85,0.44,0.38,-0.02,-0.54,0.43,-0.62
11.85,0.44,0.38,-0.02,-0.65,0.41,-0.60
11.851,0.44,0.38,-0.02,-0.77,0.40,-0.57
11.851,0.44,0.37,-0.02,-0.77,0.40,-0.57
11.852,0.44,0.37,-0.02,-0.92,0.42,-0.55
11.853,0.45,0.37,-0.02,-0.92,0.42,-0.55
11.854,0.45,0.36,-0.02,-0.92,0.42,-0.55
11.854,0.45,0.36,-0.02,-1.05,0.40,-0.50
11.865,0.46,0.35,-0.02,-1.05,0.40,-0.50
11.866,0.46,0.35,-0.02,-1.17,0.39,-0.50
11.867,0.47,0.33,-0.01,-1.17,0.39,-0.50
11.868,0.47,0.33,-0.01,-1.26,0.41,-0.44
11.869,0.47,0.33,-0.01,-1.33,0.39,-0.43
11.869,0.47,0.31,-0.01,-1.33,0.39,-0.43
11.892,0.47,0.31,-0.01,-1.39,0.32,-0.39
11.894,0.48,0.29,0.00,-1.39,0.32,-0.39
11.895,0.49,0.27,0.01,-1.39,0.32,-0.39
11.896,0.49,0.27,0.01,-1.42,0.31,-0.33
11.896,0.49,0.27,0.01,-1.39,0.30,-0.27
11.897,0.50,0.25,0.01,-1.39,0.30,-0.27
11.898,0.50,0.25,0.01,-1.39,0.26,-0.15
11.899,0.50,0.24,0.01,-1.39,0.26,-0.15
11.9,0.50,0.24,0.01,-1.35,0.24,-0.06
11.9,0.50,0.22,0.01,-1.35,0.24,-0.06
11.901,0.50,0.19,0.01,-1.35,0.24,-0.06
11.901,0.50,0.19,0.01,-1.26,0.21,0.07
11.903,0.50,0.19,0.01,-1.19,0.15,0.18
11.904,0.50,0.17,0.01,-1.19,0.15,0.18
11.908,0.51,0.14,0.01,-1.19,0.15,0.18
11.91,0.51,0.14,0.01,-1.08,0.08,0.26
11.913,0.52,0.12,0.01,-1.08,0.08,0.26
11.914,0.52,0.12,0.01,-0.98,0.03,0.31
11.918,0.54,0.10,0.01,-0.98,0.03,0.31
11.919,0.54,0.10,0.01,-0.87,-0.05,0.29
11.923,0.56,0.10,0.01,-0.87,-0.05,0.29
11.925,0.56,0.10,0.01,-0.77,-0.11,0.21
11.928,0.56,0.10,0.01,-0.67,-0.18,0.21
11.929,0.57,0.11,0.01,-0.67,-0.18,0.21
11.933,0.57,0.11,0.01,-0.71,-0.25,0.25
11.934,0.57,0.14,0.01,-0.71,-0.25,0.25
11.94,0.57,0.16,0.01,-0.71,-0.25,0.25
11.941,0.57,0.16,0.01,-0.73,-0.31,0.38
11.944,0.57,0.16,0.01,-0.79,-0.34,0.51
11.945,0.57,0.18,0.02,-0.79,-0.34,0.51
11.949,0.57,0.18,0.02,-0.90,-0.37,0.76
11.949,0.58,0.19,0.03,-0.90,-0.37,0.76
11.954,0.58,0.19,0.03,-1.04,-0.37,1.01
11.955,0.58,0.18,0.04,-1.04,-0.37,1.01
11.959,0.58,0.15,0.04,-1.04,-0.37,1.01
11.961,0.58,0.15,0.04,-1.23,-0.32,1.19
11.964,0.58,0.11,0.04,-1.23,-0.32,1.19
11.965,0.58,0.11,0.04,-1.43,-0.29,1.34
11.969,0.58,0.06,0.05,-1.43,-0.29,1.34
11.97,0.58,0.06,0.05,-1.65,-0.24,1.46
11.981,0.57,-0.01,0.05,-1.65,-0.24,1.46
11.985,0.57,-0.01,0.05,-1.83,-0.22,1.55
11.985,0.56,-0.08,0.06,-1.83,-0.22,1.55
11.987,0.56,-0.08,0.06,-1.93,-0.13,1.64
11.988,0.55,-0.14,0.06,-1.93,-0.13,1.64
11.989,0.55,-0.14,0.06,-1.90,-0.05,1.63
12.006,0.54,-0.20,0.07,-1.90,-0.05,1.63
12.009,0.54,-0.20,0.07,-1.84,-0.01,1.58
12.01,0.54,-0.20,0.07,-1.78,0.05,1.48
12.01,0.53,-0.25,0.07,-1.78,0.05,1.48
12.011,0.53,-0.25,0.07,-1.67,0.09,1.41
12.012,0.52,-0.28,0.07,-1.67,0.09,1.41
12.013,0.52,-0.31,0.08,-1.67,0.09,1.41
12.014,0.52,-0.31,0.08,-1.48,0.15,1.34
12.015,0.52,-0.31,0.08,-1.29,0.23,1.17
12.015,0.50,-0.33,0.09,-1.29,0.23,1.17
12.016,0.49,-0.35,0.09,-1.29,0.23,1.17
12.017,0.49,-0.35,0.09,-1.05,0.30,1.04
12.019,0.49,-0.35,0.09,-0.82,0.43,0.86
12.02,0.47,-0.37,0.10,-0.82,0.43,0.86
12.024,0.45,-0.36,0.10,-0.82,0.43,0.86
12.026,0.45,-0.36,0.10,-0.52,0.56,0.75
12.029,0.45,-0.36,0.10,-0.28,0.65,0.67
12.03,0.42,-0.34,0.10,-0.28,0.65,0.67
12.035,0.42,-0.34,0.10,-0.05,0.80,0.54
12.035,0.38,-0.30,0.10,-0.05,0.80,0.54
12.041,0.38,-0.30,0.10,0.09,0.93,0.55
12.042,0.35,-0.24,0.10,0.09,0.93,0.55
12.044,0.31,-0.19,0.11,0.09,0.93,0.55
12.045,0.31,-0.19,0.11,0.21,0.98,0.61
12.049,0.27,-0.13,0.11,0.21,0.98,0.61
12.05,0.27,-0.13,0.11,0.25,1.00,0.66
12.057,0.24,-0.06,0.13,0.25,1.00,0.66
12.059,0.24,-0.06,0.13,0.29,0.93,0.81
12.06,0.21,-0.00,0.14,0.29,0.93,0.81
12.061,0.21,-0.00,0.14,0.32,0.86,0.90
12.079,0.21,-0.00,0.14,0.35,0.82,0.90
12.08,0.18,0.05,0.16,0.35,0.82,0.90
12.081,0.18,0.05,0.16,0.39,0.76,0.88
12.081,0.16,0.09,0.18,0.39,0.76,0.88
12.082,0.16,0.09,0.18,0.43,0.67,0.80
12.083,0.13,0.12,0.20,0.43,0.67,0.80
12.084,0.11,0.13,0.21,0.43,0.67,0.80
12.085,0.11,0.13,0.21,0.41,0.57,0.71
12.086,0.11,0.13,0.21,0.33,0.42,0.61
12.086,0.09,0.14,0.22,0.33,0.42,0.61
12.091,0.09,0.14,0.22,0.23,0.26,0.49
12.092,0.07,0.14,0.22,0.23,0.26,0.49
12.095,0.07,0.14,0.22,0.06,0.17,0.42
12.096,0.04,0.15,0.23,0.06,0.17,0.42
12.1,0.04,0.15,0.23,-0.18,0.09,0.46
12.101,0.02,0.15,0.23,-0.18,0.09,0.46
12.105,0.02,0.15,0.23,-0.43,0.03,0.53
12.105,0.00,0.16,0.23,-0.43,0.03,0.53
12.11,-0.01,0.16,0.23,-0.43,0.03,0.53
12.111,-0.01,0.16,0.23,-0.71,0.01,0.67
12.115,-0.01,0.16,0.23,-1.02,0.04,0.79
12.116,-0.01,0.14,0.23,-1.02,0.04,0.79
12.12,-0.01,0.14,0.23,-1.29,0.06,0.80
12.121,-0.00,0.09,0.23,-1.29,0.06,0.80
12.133,-0.00,0.09,0.23,-1.47,0.11,0.75
12.135,0.02,0.04,0.23,-1.47,0.11,0.75
12.136,0.02,0.04,0.23,-1.56,0.17,0.67
12.138,0.03,-0.01,0.24,-1.56,0.17,0.67
12.139,0.05,-0.04,0.25,-1.56,0.17,0.67
12.14,0.05,-0.04,0.25,-1.48,0.14,0.53
12.16,0.05,-0.04,0.25,-1.32,0.09,0.41
12.162,0.05,-0.06,0.26,-1.32,0.09,0.41
12.163,0.05,-0.06,0.26,-1.08,0.02,0.32
12.165,0.06,-0.08,0.27,-1.08,0.02,0.32
12.166,0.04,-0.09,0.28,-1.08,0.02,0.32
12.166,0.04,-0.09,0.28,-0.80,-0.09,0.17
12.167,0.04,-0.09,0.28,-0.48,-0.26,-0.01
12.168,0.02,-0.12,0.27,-0.48,-0.26,-0.01
12.169,-0.01,-0.14,0.26,-0.48,-0.26,-0.01
12.17,-0.01,-0.14,0.26,-0.09,-0.36,-0.18
12.171,-0.01,-0.14,0.26,0.21,-0.43,-0.29
12.172,-0.04,-0.16,0.24,0.21,-0.43,-0.29
12.173,-0.04,-0.16,0.24,0.42,-0.59,-0.45
12.174,-0.07,-0.18,0.21,0.42,-0.59,-0.45
12.175,-0.07,-0.18,0.21,0.62,-0.75,-0.48
12.176,-0.10,-0.19,0.18,0.62,-0.75,-0.48
12.181,-0.12,-0.18,0.14,0.62,-0.75,-0.48
12.183,-0.12,-0.18,0.14,0.83,-0.75,-0.48
12.186,-0.13,-0.17,0.11,0.83,-0.75,-0.48
12.186,-0.13,-0.17,0.11,0.95,-0.78,-0.44
12.191,-0.13,-0.17,0.11,1.06,-0.79,-0.40
12.194,-0.14,-0.14,0.08,1.06,-0.79,-0.40
12.196,-0.14,-0.12,0.05,1.06,-0.79,-0.40
12.197,-0.14,-0.12,0.05,1.11,-0.66,-0.47
12.201,-0.14,-0.12,0.05,1.08,-0.46,-0.52
12.202,-0.14,-0.08,0.01,1.08,-0.46,-0.52
12.206,-0.14,-0.08,0.01,1.00,-0.16,-0.57
12.208,-0.15,-0.04,-0.01,1.00,-0.16,-0.57
12.211,-0.15,-0.04,-0.01,0.90,0.05,-0.60
12.211,-0.17,-0.01,-0.04,0.90,0.05,-0.60
12.216,-0.19,0.03,-0.07,0.90,0.05,-0.60
12.217,-0.19,0.03,-0.07,0.83,0.20,-0.53
12.221,-0.19,0.03,-0.07,0.73,0.33,-0.51
12.222,-0.21,0.06,-0.08,0.73,0.33,-0.51
12.227,-0.24,0.09,-0.09,0.73,0.33,-0.51
12.228,-0.24,0.09,-0.09,0.68,0.40,-0.50
12.231,-0.27,0.12,-0.10,0.68,0.40,-0.50
12.232,-0.27,0.12,-0.10,0.65,0.44,-0.51
12.236,-0.27,0.12,-0.10,0.57,0.43,-0.47
12.237,-0.30,0.13,-0.11,0.57,0.43,-0.47
12.251,-0.33,0.13,-0.12,0.57,0.43,-0.47
12.253,-0.33,0.13,-0.12,0.50,0.37,-0.35
12.254,-0.34,0.13,-0.13,0.50,0.37,-0.35
12.257,-0.34,0.13,-0.13,0.48,0.27,-0.28
12.259,-0.35,0.14,-0.15,0.48,0.27,-0.28
12.261,-0.35,0.14,-0.15,0.44,0.21,-0.25
12.261,-0.35,0.14,-0.15,0.39,0.17,-0.23
12.262,-0.35,0.14,-0.16,0.39,0.17,-0.23
12.263,-0.36,0.14,-0.17,0.39,0.17,-0.23
12.265,-0.36,0.14,-0.17,0.38,0.13,-0.20
12.276,-0.36,0.14,-0.18,0.38,0.13,-0.20
12.278,-0.36,0.14,-0.18,0.31,0.07,-0.19
12.279,-0.36,0.14,-0.18,0.14,0.00,-0.12
12.28,-0.37,0.15,-0.19,0.14,0.00,-0.12
12.281,-0.37,0.15,-0.19,-0.01,-0.13,-0.10
12.282,-0.37,0.16,-0.20,-0.01,-0.13,-0.10
12.283,-0.36,0.16,-0.20,-0.01,-0.13,-0.10
12.284,-0.36,0.16,-0.20,-0.19,-0.28,-0.04
12.286,-0.36,0.16,-0.20,-0.19,-0.28,-0.04
12.287,-0.36,0.16,-0.20,-0.35,-0.39,0.05
12.292,-0.36,0.16,-0.20,-0.48,-0.45,0.06
12.294,-0.35,0.13,-0.20,-0.48,-0.45,0.06
12.297,-0.35,0.13,-0.20,-0.52,-0.53,0.11
12.298,-0.34,0.10,-0.21,-0.52,-0.53,0.11
12.301,-0.32,0.07,-0.22,-0.52,-0.53,0.11
12.304,-0.32,0.07,-0.22,-0.54,-0.51,0.15
12.309,-0.32,0.07,-0.22,-0.49,-0.47,0.14
12.311,-0.30,0.04,-0.24,-0.49,-0.47,0.14
12.312,-0.30,0.04,-0.24,-0.57,-0.43,0.18
12.312,-0.28,0.03,-0.26,-0.57,-0.43,0.18
12.322,-0.28,0.03,-0.26,-0.73,-0.37,0.17
12.325,-0.25,0.03,-0.27,-0.73,-0.37,0.17
12.327,-0.25,0.03,-0.27,-0.85,-0.23,0.24
12.328,-0.24,0.03,-0.26,-0.85,-0.23,0.24
12.329,-0.24,0.03,-0.26,-0.85,-0.21,0.29
12.33,-0.22,0.04,-0.24,-0.85,-0.21,0.29
12.333,-0.19,0.05,-0.22,-0.85,-0.21,0.29
12.335,-0.19,0.05,-0.22,-0.76,-0.20,0.30
12.337,-0.19,0.05,-0.22,-0.66,-0.26,0.35
12.338,-0.17,0.06,-0.20,-0.66,-0.26,0.35
12.342,-0.17,0.06,-0.20,-0.60,-0.33,0.34
12.344,-0.14,0.07,-0.18,-0.60,-0.33,0.34
12.347,-0.14,0.07,-0.18,-0.53,-0.40,0.43
12.348,-0.12,0.07,-0.17,-0.53,-0.40,0.43
12.352,-0.09,0.07,-0.16,-0.53,-0.40,0.43
12.353,-0.09,0.07,-0.16,-0.46,-0.43,0.47
12.358,-0.07,0.08,-0.16,-0.46,-0.43,0.47
12.359,-0.07,0.08,-0.16,-0.44,-0.43,0.53
12.362,-0.07,0.08,-0.16,-0.49,-0.46,0.58
12.362,-0.06,0.07,-0.16,-0.49,-0.46,0.58
12.367,-0.03,0.06,-0.17,-0.49,-0.46,0.58
12.368,-0.03,0.06,-0.17,-0.47,-0.52,0.64
12.382,-0.02,0.04,-0.17,-0.47,-0.52,0.64
12.384,-0.02,0.04,-0.17,-0.52,-0.53,0.65
12.385,-0.02,0.04,-0.17,-0.48,-0.51,0.60
12.386,-0.01,0.03,-0.18,-0.48,-0.51,0.60
12.387,-0.01,0.03,-0.18,-0.44,-0.52,0.57
12.388,0.00,0.00,-0.19,-0.44,-0.52,0.57
12.389,0.00,0.00,-0.19,-0.47,-0.47,0.52
12.391,0.01,-0.02,-0.21,-0.47,-0.47,0.52
12.412,0.03,-0.04,-0.22,-0.47,-0.47,0.52
12.414,0.03,-0.04,-0.22,-0.49,-0.40,0.51
12.416,0.03,-0.04,-0.22,-0.53,-0.37,0.50
12.417,0.04,-0.06,-0.24,-0.53,-0.37,0.50
12.418,0.06,-0.07,-0.25,-0.53,-0.37,0.50
12.419,0.06,-0.07,-0.25,-0.61,-0.29,0.45
12.42,0.06,-0.07,-0.25,-0.64,-0.22,0.38
12.42,0.08,-0.07,-0.25,-0.64,-0.22,0.38
12.422,0.08,-0.07,-0.25,-0.69,-0.21,0.31
12.423,0.09,-0.08,-0.25,-0.69,-0.21,0.31
12.424,0.09,-0.08,-0.25,-0.71,-0.18,0.23
12.425,0.10,-0.09,-0.25,-0.71,-0.18,0.23
12.426,0.10,-0.09,-0.25,-0.68,-0.20,0.20
12.427,0.10,-0.10,-0.24,-0.68,-0.20,0.20
12.428,0.11,-0.11,-0.23,-0.68,-0.20,0.20
12.429,0.11,-0.11,-0.23,-0.69,-0.23,0.16
12.432,0.11,-0.14,-0.22,-0.69,-0.23,0.16
12.435,0.11,-0.14,-0.22,-0.70,-0.22,0.11
12.439,0.11,-0.14,-0.22,-0.60,-0.21,0.07
12.442,0.11,-0.15,-0.21,-0.60,-0.21,0.07
12.443,0.11,-0.18,-0.20,-0.60,-0.21,0.07
12.444,0.11,-0.18,-0.20,-0.56,-0.18,0.04
12.447,0.11,-0.18,-0.20,-0.47,-0.13,0.01
12.448,0.11,-0.19,-0.19,-0.47,-0.13,0.01
12.452,0.11,-0.19,-0.17,-0.47,-0.13,0.01
12.453,0.11,-0.19,-0.17,-0.32,-0.04,-0.02
12.459,0.11,-0.19,-0.17,-0.25,0.03,-0.07
12.461,0.11,-0.18,-0.16,-0.25,0.03,-0.07
