
time,ax,ay,az,wx,wy,wz
11.101,0.58,-13.12,5.30,1.49,-0.22,-0.16
11.101,0.58,-13.12,5.30,1.43,0.01,-0.10
11.101,0.79,-10.75,2.16,1.43,0.01,-0.10
11.105,0.79,-10.75,2.16,1.35,0.25,-0.04
11.105,0.79,-10.75,2.16,1.25,0.48,-0.01
11.106,1.74,-7.40,-0.94,1.25,0.48,-0.01
11.109,1.74,-7.40,-0.94,1.13,0.70,0.01
11.11,1.74,-7.40,-0.94,1.00,0.91,0.01
11.11,3.45,-4.04,-3.91,1.00,0.91,0.01
11.113,3.45,-4.04,-3.91,0.86,1.10,-0.01
11.113,3.45,-4.04,-3.91,0.71,1.27,-0.03
11.113,4.96,-1.42,-6.36,0.71,1.27,-0.03
11.117,4.96,-1.42,-6.36,0.56,1.44,-0.06
11.117,4.96,-1.42,-6.36,0.42,1.60,-0.10
11.117,5.98,0.38,-8.00,0.42,1.60,-0.10
11.125,5.98,0.38,-8.00,0.27,1.75,-0.14
11.126,5.98,0.38,-8.00,0.14,1.89,-0.19
11.126,6.65,1.57,-8.84,0.14,1.89,-0.19
11.127,6.65,1.57,-8.84,0.02,2.02,-0.24
11.127,6.65,1.57,-8.84,-0.09,2.14,-0.29
11.127,7.14,2.50,-9.06,-0.09,2.14,-0.29
11.129,7.14,2.50,-9.06,-0.20,2.26,-0.33
11.13,7.19,3.17,-8.90,-0.20,2.26,-0.33
11.13,7.19,3.17,-8.90,-0.29,2.36,-0.37
11.133,7.19,3.17,-8.90,-0.37,2.46,-0.40
11.133,7.19,3.17,-8.90,-0.44,2.55,-0.43
11.134,6.98,3.65,-8.52,-0.44,2.55,-0.43
11.138,6.98,3.65,-8.52,-0.50,2.62,-0.45
11.138,6.53,3.91,-8.06,-0.50,2.62,-0.45
11.139,6.53,3.91,-8.06,-0.55,2.68,-0.47
11.141,6.53,3.91,-8.06,-0.58,2.73,-0.47
11.142,6.53,3.91,-8.06,-0.61,2.76,-0.47
11.142,5.84,4.02,-7.56,-0.61,2.76,-0.47
11.145,5.84,4.02,-7.56,-0.62,2.78,-0.46
11.145,5.84,4.02,-7.56,-0.63,2.78,-0.44
11.146,5.11,4.07,-6.94,-0.63,2.78,-0.44
11.149,5.11,4.07,-6.94,-0.63,2.77,-0.42
11.149,5.11,4.07,-6.94,-0.62,2.75,-0.39
11.149,4.46,4.05,-6.35,-0.62,2.75,-0.39
11.153,4.46,4.05,-6.35,-0.61,2.71,-0.36
11.153,4.46,4.05,-6.35,-0.58,2.66,-0.33
11.153,3.86,3.94,-5.88,-0.58,2.66,-0.33
11.157,3.86,3.94,-5.88,-0.55,2.59,-0.29
11.157,3.86,3.94,-5.88,-0.52,2.51,-0.25
11.158,3.44,3.79,-5.33,-0.52,2.51,-0.25
11.161,3.44,3.79,-5.33,-0.48,2.43,-0.21
11.161,3.44,3.79,-5.33,-0.44,2.33,-0.17
11.162,3.00,3.53,-4.89,-0.44,2.33,-0.17
11.164,3.00,3.53,-4.89,-0.40,2.23,-0.14
11.165,3.00,3.53,-4.89,-0.35,2.12,-0.10
11.165,2.73,3.22,-4.44,-0.35,2.12,-0.10
11.169,2.73,3.22,-4.44,-0.30,1.99,-0.07
11.169,2.59,2.84,-4.09,-0.30,1.99,-0.07
11.17,2.59,2.84,-4.09,-0.25,1.87,-0.04
11.173,2.59,2.84,-4.09,-0.20,1.74,-0.02
11.173,2.59,2.84,-4.09,-0.15,1.61,-0.01
11.174,2.64,2.36,-3.88,-0.15,1.61,-0.01
11.177,2.64,2.36,-3.88,-0.10,1.48,-0.01
11.178,2.64,2.36,-3.88,-0.06,1.34,-0.02
11.178,2.89,1.90,-3.72,-0.06,1.34,-0.02
11.18,2.89,1.90,-3.72,-0.02,1.21,-0.02
11.181,2.89,1.90,-3.72,0.02,1.07,-0.04
11.181,3.17,1.46,-3.64,0.02,1.07,-0.04
11.184,3.17,1.46,-3.64,0.06,0.95,-0.06
11.185,3.17,1.46,-3.64,0.10,0.82,-0.09
11.185,3.34,1.00,-3.65,0.10,0.82,-0.09
11.189,3.45,0.53,-3.71,0.10,0.82,-0.09
11.189,3.45,0.53,-3.71,0.12,0.70,-0.12
11.19,3.45,0.53,-3.71,0.15,0.57,-0.15
11.193,3.45,0.53,-3.71,0.17,0.46,-0.19
11.194,3.45,0.53,-3.71,0.20,0.34,-0.23
11.194,3.44,0.08,-3.76,0.20,0.34,-0.23
11.197,3.44,0.08,-3.76,0.22,0.24,-0.26
11.198,3.44,0.08,-3.76,0.23,0.13,-0.30
11.198,3.36,-0.34,-3.78,0.23,0.13,-0.30
11.2,3.36,-0.34,-3.78,0.25,0.02,-0.34
11.201,3.36,-0.34,-3.78,0.26,-0.08,-0.39
11.201,3.21,-0.67,-3.83,0.26,-0.08,-0.39
11.209,3.21,-0.67,-3.83,0.27,-0.18,-0.43
11.21,2.99,-0.93,-3.89,0.27,-0.18,-0.43
11.21,2.99,-0.93,-3.89,0.28,-0.28,-0.46
11.211,2.78,-1.15,-3.96,0.28,-0.28,-0.46
11.211,2.78,-1.15,-3.96,0.28,-0.37,-0.51
11.211,2.78,-1.15,-3.96,0.28,-0.45,-0.55
11.213,2.78,-1.15,-3.96,0.28,-0.53,-0.59
11.213,2.78,-1.15,-3.96,0.27,-0.62,-0.63
11.214,2.65,-1.26,-4.03,0.27,-0.62,-0.63
11.216,2.65,-1.26,-4.03,0.26,-0.69,-0.68
11.217,2.65,-1.26,-4.03,0.25,-0.76,-0.72
11.217,2.43,-1.32,-4.10,0.25,-0.76,-0.72
11.222,2.43,-1.32,-4.10,0.24,-0.82,-0.75
11.222,2.43,-1.32,-4.10,0.21,-0.88,-0.79
11.223,2.20,-1.36,-4.22,0.21,-0.88,-0.79
11.225,2.20,-1.36,-4.22,0.18,-0.93,-0.82
11.225,2.20,-1.36,-4.22,0.15,-0.97,-0.85
11.225,1.88,-1.39,-4.35,0.15,-0.97,-0.85
11.229,1.88,-1.39,-4.35,0.12,-1.01,-0.87
11.229,1.54,-1.35,-4.46,0.12,-1.01,-0.87
11.23,1.54,-1.35,-4.46,0.07,-1.03,-0.89
11.232,1.54,-1.35,-4.46,0.02,-1.05,-0.91
11.233,1.54,-1.35,-4.46,-0.03,-1.06,-0.92
11.233,1.13,-1.31,-4.60,-0.03,-1.06,-0.92
11.236,1.13,-1.31,-4.60,-0.10,-1.06,-0.93
11.237,1.13,-1.31,-4.60,-0.19,-1.04,-0.93
11.237,0.75,-1.25,-4.79,-0.19,-1.04,-0.93
11.241,0.75,-1.25,-4.79,-0.30,-1.01,-0.94
11.241,0.75,-1.25,-4.79,-0.42,-0.97,-0.95
11.241,0.47,-1.13,-5.23,-0.42,-0.97,-0.95
11.244,0.47,-1.13,-5.23,-0.56,-0.91,-0.95
11.245,0.47,-1.13,-5.23,-0.71,-0.85,-0.95
11.245,0.10,-0.96,-5.64,-0.71,-0.85,-0.95
11.248,0.10,-0.96,-5.64,-0.87,-0.78,-0.95
11.248,-0.30,-0.80,-5.83,-0.87,-0.78,-0.95
11.249,-0.30,-0.80,-5.83,-1.02,-0.70,-0.94
11.252,-0.30,-0.80,-5.83,-1.19,-0.61,-0.93
11.253,-0.30,-0.80,-5.83,-1.34,-0.53,-0.91
11.253,-0.78,-0.65,-5.80,-1.34,-0.53,-0.91
11.256,-0.78,-0.65,-5.80,-1.50,-0.44,-0.88
11.257,-0.78,-0.65,-5.80,-1.64,-0.36,-0.85
11.257,-1.18,-0.53,-5.54,-1.64,-0.36,-0.85
11.26,-1.18,-0.53,-5.54,-1.77,-0.29,-0.80
11.261,-1.18,-0.53,-5.54,-1.89,-0.22,-0.75
11.261,-1.54,-0.49,-5.07,-1.89,-0.22,-0.75
11.264,-1.54,-0.49,-5.07,-1.99,-0.17,-0.69
11.264,-1.54,-0.49,-5.07,-2.08,-0.12,-0.63
11.265,-1.87,-0.51,-4.49,-2.08,-0.12,-0.63
11.269,-2.03,-0.49,-3.80,-2.08,-0.12,-0.63
11.269,-2.03,-0.49,-3.80,-2.15,-0.07,-0.57
11.27,-2.03,-0.49,-3.80,-2.21,-0.04,-0.51
11.272,-2.03,-0.49,-3.80,-2.25,-0.01,-0.44
11.273,-2.03,-0.49,-3.80,-2.28,0.02,-0.38
11.273,-2.09,-0.42,-3.08,-2.28,0.02,-0.38
11.276,-2.09,-0.42,-3.08,-2.30,0.04,-0.31
11.277,-2.09,-0.42,-3.08,-2.30,0.06,-0.26
11.277,-2.01,-0.33,-2.33,-2.30,0.06,-0.26
11.28,-2.01,-0.33,-2.33,-2.30,0.08,-0.20
11.28,-2.01,-0.33,-2.33,-2.29,0.11,-0.16
11.281,-1.87,-0.18,-1.63,-2.29,0.11,-0.16
11.284,-1.87,-0.18,-1.63,-2.27,0.14,-0.12
11.284,-1.87,-0.18,-1.63,-2.23,0.18,-0.08
11.285,-1.66,0.03,-0.92,-2.23,0.18,-0.08
11.288,-1.66,0.03,-0.92,-2.20,0.23,-0.06
11.289,-1.66,0.03,-0.92,-2.15,0.30,-0.03
11.289,-1.52,0.23,-0.08,-2.15,0.30,-0.03
11.292,-1.52,0.23,-0.08,-2.10,0.38,-0.01
11.293,-1.52,0.23,-0.08,-2.04,0.47,0.00
11.293,-1.41,0.39,0.89,-2.04,0.47,0.00
11.296,-1.41,0.39,0.89,-1.97,0.57,0.02
11.296,-1.41,0.39,0.89,-1.89,0.67,0.03
11.297,-1.37,0.48,1.97,-1.89,0.67,0.03
11.3,-1.37,0.48,1.97,-1.80,0.78,0.04
11.3,-1.37,0.48,1.97,-1.71,0.89,0.05
11.301,-1.25,0.53,3.01,-1.71,0.89,0.05
11.309,-1.25,0.53,3.01,-1.61,0.99,0.06
11.31,-1.25,0.53,3.01,-1.50,1.09,0.07
11.31,-0.98,0.43,3.85,-1.50,1.09,0.07
11.311,-0.98,0.43,3.85,-1.38,1.17,0.07
11.311,-0.98,0.43,3.85,-1.26,1.24,0.08
11.311,-0.60,0.21,4.40,-1.26,1.24,0.08
11.312,-0.60,0.21,4.40,-1.14,1.30,0.10
11.313,-0.60,0.21,4.40,-1.01,1.34,0.10
11.313,-0.19,-0.00,4.64,-1.01,1.34,0.10
11.316,-0.19,-0.00,4.64,-0.88,1.37,0.11
11.317,-0.19,-0.00,4.64,-0.75,1.39,0.12
11.317,0.20,-0.16,4.61,-0.75,1.39,0.12
11.321,0.20,-0.16,4.61,-0.63,1.40,0.12
11.322,0.20,-0.16,4.61,-0.51,1.39,0.12
11.322,0.63,-0.29,4.35,-0.51,1.39,0.12
11.324,0.63,-0.29,4.35,-0.39,1.37,0.12
11.325,0.63,-0.29,4.35,-0.27,1.35,0.11
11.325,1.08,-0.38,3.88,-0.27,1.35,0.11
11.328,1.08,-0.38,3.88,-0.17,1.32,0.10
11.331,1.08,-0.38,3.88,-0.07,1.29,0.09
11.331,1.50,-0.46,3.31,-0.07,1.29,0.09
11.332,1.50,-0.46,3.31,0.03,1.26,0.07
11.332,1.50,-0.46,3.31,0.11,1.24,0.06
11.333,1.82,-0.49,2.70,0.11,1.24,0.06
11.336,1.82,-0.49,2.70,0.18,1.22,0.04
11.336,1.82,-0.49,2.70,0.24,1.20,0.03
11.336,2.04,-0.53,2.06,0.24,1.20,0.03
11.34,2.04,-0.53,2.06,0.29,1.19,0.01
11.34,2.04,-0.53,2.06,0.32,1.19,-0.00
11.341,2.14,-0.53,1.32,0.32,1.19,-0.00
11.344,2.14,-0.53,1.32,0.35,1.18,-0.02
11.345,2.14,-0.53,1.32,0.36,1.18,-0.03
11.345,2.22,-0.50,0.57,0.36,1.18,-0.03
11.348,2.22,-0.50,0.57,0.37,1.19,-0.04
11.348,2.22,-0.50,0.57,0.37,1.19,-0.05
11.348,2.22,-0.49,-0.15,0.37,1.19,-0.05
11.352,2.22,-0.49,-0.15,0.36,1.20,-0.06
11.353,2.22,-0.49,-0.15,0.34,1.20,-0.08
11.353,2.25,-0.48,-0.80,0.34,1.20,-0.08
11.356,2.25,-0.48,-0.80,0.32,1.21,-0.09
11.357,2.25,-0.48,-0.80,0.29,1.21,-0.11
11.357,2.28,-0.47,-1.37,0.29,1.21,-0.11
11.36,2.28,-0.47,-1.37,0.27,1.21,-0.13
11.361,2.28,-0.47,-1.37,0.24,1.21,-0.14
11.362,2.30,-0.49,-1.82,0.24,1.21,-0.14
11.364,2.30,-0.49,-1.82,0.21,1.20,-0.16
11.364,2.30,-0.49,-1.82,0.18,1.19,-0.18
11.365,2.22,-0.48,-2.18,0.18,1.19,-0.18
11.369,2.22,-0.48,-2.18,0.15,1.18,-0.20
11.37,2.22,-0.48,-2.18,0.12,1.17,-0.22
11.37,2.12,-0.47,-2.38,0.12,1.17,-0.22
11.372,2.12,-0.47,-2.38,0.10,1.15,-0.24
11.373,2.12,-0.47,-2.38,0.08,1.14,-0.26
11.373,1.99,-0.41,-2.45,0.08,1.14,-0.26
11.376,1.99,-0.41,-2.45,0.06,1.11,-0.28
11.377,1.99,-0.41,-2.45,0.04,1.09,-0.30
11.377,1.85,-0.42,-2.46,0.04,1.09,-0.30
11.38,1.85,-0.42,-2.46,0.03,1.06,-0.32
11.38,1.85,-0.42,-2.46,0.02,1.04,-0.34
11.38,1.65,-0.41,-2.46,0.02,1.04,-0.34
11.384,1.65,-0.41,-2.46,0.01,1.01,-0.36
11.384,1.65,-0.41,-2.46,-0.00,0.98,-0.37
11.384,1.44,-0.42,-2.44,-0.00,0.98,-0.37
11.388,1.44,-0.42,-2.44,-0.01,0.95,-0.39
11.389,1.44,-0.42,-2.44,-0.01,0.92,-0.40
11.389,1.19,-0.45,-2.37,-0.01,0.92,-0.40
11.392,1.19,-0.45,-2.37,-0.02,0.90,-0.41
11.393,1.19,-0.45,-2.37,-0.03,0.88,-0.43
11.393,0.98,-0.45,-2.30,-0.03,0.88,-0.43
11.396,0.98,-0.45,-2.30,-0.03,0.87,-0.43
11.396,0.74,-0.44,-2.21,-0.03,0.87,-0.43
11.396,0.74,-0.44,-2.21,-0.03,0.87,-0.44
11.4,0.74,-0.44,-2.21,-0.04,0.87,-0.45
11.4,0.74,-0.44,-2.21,-0.04,0.87,-0.45
11.4,0.49,-0.40,-2.09,-0.04,0.87,-0.45
11.41,0.49,-0.40,-2.09,-0.04,0.89,-0.46
11.41,0.49,-0.40,-2.09,-0.05,0.91,-0.47
11.411,0.19,-0.39,-2.00,-0.05,0.91,-0.47
11.411,0.19,-0.39,-2.00,-0.05,0.94,-0.46
11.411,-0.12,-0.37,-1.91,-0.05,0.94,-0.46
11.412,-0.12,-0.37,-1.91,-0.06,0.97,-0.46
11.412,-0.12,-0.37,-1.91,-0.06,1.01,-0.46
11.413,-0.45,-0.39,-1.81,-0.06,1.01,-0.46
11.413,-0.45,-0.39,-1.81,-0.06,1.05,-0.46
11.416,-0.45,-0.39,-1.81,-0.07,1.09,-0.44
11.416,-0.45,-0.39,-1.81,-0.07,1.13,-0.44
11.417,-0.77,-0.40,-1.77,-0.07,1.13,-0.44
11.421,-0.77,-0.40,-1.77,-0.07,1.18,-0.42
11.422,-0.77,-0.40,-1.77,-0.07,1.22,-0.40
11.422,-1.05,-0.39,-1.71,-0.07,1.22,-0.40
11.424,-1.05,-0.39,-1.71,-0.07,1.26,-0.38
11.425,-1.05,-0.39,-1.71,-0.07,1.30,-0.36
11.425,-1.30,-0.36,-1.71,-0.07,1.30,-0.36
11.428,-1.46,-0.35,-1.71,-0.07,1.30,-0.36
11.429,-1.46,-0.35,-1.71,-0.07,1.33,-0.34
11.429,-1.46,-0.35,-1.71,-0.06,1.37,-0.32
11.432,-1.46,-0.35,-1.71,-0.06,1.40,-0.29
11.432,-1.48,-0.33,-1.71,-0.06,1.40,-0.29
11.432,-1.48,-0.33,-1.71,-0.06,1.43,-0.27
11.435,-1.48,-0.33,-1.71,-0.05,1.47,-0.25
11.436,-1.48,-0.33,-1.71,-0.04,1.50,-0.23
11.436,-1.40,-0.28,-1.68,-0.04,1.50,-0.23
11.44,-1.40,-0.28,-1.68,-0.04,1.54,-0.22
11.44,-1.40,-0.28,-1.68,-0.03,1.57,-0.20
11.44,-1.20,-0.23,-1.65,-0.03,1.57,-0.20
11.444,-1.20,-0.23,-1.65,-0.02,1.60,-0.19
11.444,-1.20,-0.23,-1.65,-0.02,1.65,-0.18
11.444,-0.98,-0.17,-1.63,-0.02,1.65,-0.18
11.447,-0.98,-0.17,-1.63,-0.01,1.69,-0.17
11.448,-0.98,-0.17,-1.63,-0.01,1.73,-0.16
11.448,-0.76,-0.12,-1.59,-0.01,1.73,-0.16
11.452,-0.76,-0.12,-1.59,-0.01,1.78,-0.16
11.452,-0.76,-0.12,-1.59,-0.01,1.82,-0.16
11.452,-0.58,-0.06,-1.56,-0.01,1.82,-0.16
11.456,-0.58,-0.06,-1.56,-0.01,1.87,-0.16
11.456,-0.58,-0.06,-1.56,-0.01,1.92,-0.16
11.456,-0.47,-0.09,-1.57,-0.01,1.92,-0.16
11.46,-0.47,-0.09,-1.57,-0.02,1.98,-0.16
11.46,-0.47,-0.09,-1.57,-0.03,2.03,-0.17
11.464,-0.32,-0.09,-1.55,-0.03,2.03,-0.17
11.464,-0.32,-0.09,-1.55,-0.04,2.09,-0.17
11.464,-0.32,-0.09,-1.55,-0.06,2.15,-0.18
11.465,-0.23,-0.07,-1.55,-0.06,2.15,-0.18
11.468,-0.23,-0.07,-1.55,-0.07,2.21,-0.18
11.468,-0.18,-0.05,-1.55,-0.07,2.21,-0.18
11.468,-0.18,-0.05,-1.55,-0.09,2.27,-0.19
11.472,-0.18,-0.05,-1.55,-0.12,2.33,-0.19
11.472,-0.18,-0.05,-1.55,-0.14,2.39,-0.20
11.473,-0.21,-0.07,-1.54,-0.14,2.39,-0.20
11.476,-0.21,-0.07,-1.54,-0.17,2.45,-0.20
11.477,-0.21,-0.07,-1.54,-0.20,2.50,-0.21
11.477,-0.20,-0.08,-1.52,-0.20,2.50,-0.21
11.48,-0.20,-0.08,-1.52,-0.22,2.56,-0.21
11.48,-0.20,-0.08,-1.52,-0.25,2.61,-0.22
11.48,-0.24,-0.11,-1.45,-0.25,2.61,-0.22
11.483,-0.24,-0.11,-1.45,-0.28,2.66,-0.22
11.484,-0.29,-0.09,-1.39,-0.28,2.66,-0.22
11.484,-0.29,-0.09,-1.39,-0.31,2.69,-0.22
11.488,-0.37,-0.11,-1.32,-0.31,2.69,-0.22
11.488,-0.37,-0.11,-1.32,-0.35,2.74,-0.22
11.489,-0.37,-0.11,-1.32,-0.38,2.77,-0.22
11.492,-0.37,-0.11,-1.32,-0.41,2.80,-0.22
11.493,-0.37,-0.11,-1.32,-0.44,2.82,-0.22
11.493,-0.42,-0.10,-1.24,-0.44,2.82,-0.22
11.496,-0.42,-0.10,-1.24,-0.48,2.85,-0.22
11.496,-0.42,-0.10,-1.24,-0.51,2.87,-0.22
11.496,-0.48,-0.06,-1.14,-0.51,2.87,-0.22
11.499,-0.48,-0.06,-1.14,-0.54,2.89,-0.21
11.5,-0.48,-0.06,-1.14,-0.57,2.90,-0.21
11.5,-0.57,-0.03,-1.00,-0.57,2.90,-0.21
11.51,-0.57,-0.03,-1.00,-0.61,2.92,-0.21
11.511,-0.57,-0.03,-1.00,-0.63,2.93,-0.20
11.512,-0.64,-0.02,-0.81,-0.63,2.93,-0.20
11.512,-0.64,-0.02,-0.81,-0.66,2.94,-0.19
11.512,-0.64,-0.02,-0.81,-0.69,2.96,-0.19
11.512,-0.74,0.01,-0.53,-0.69,2.96,-0.19
11.513,-0.74,0.01,-0.53,-0.71,2.97,-0.18
11.513,-0.87,-0.01,-0.18,-0.71,2.97,-0.18
11.514,-0.87,-0.01,-0.18,-0.73,2.98,-0.18
11.516,-0.87,-0.01,-0.18,-0.75,2.99,-0.17
11.516,-0.87,-0.01,-0.18,-0.76,3.00,-0.16
11.517,-0.99,-0.03,0.28,-0.76,3.00,-0.16
11.522,-0.99,-0.03,0.28,-0.76,3.02,-0.15
11.523,-1.10,-0.06,0.88,-0.76,3.02,-0.15
11.524,-1.10,-0.06,0.88,-0.76,3.03,-0.14
11.524,-1.10,-0.06,0.88,-0.74,3.03,-0.12
11.524,-1.20,-0.13,1.57,-0.74,3.03,-0.12
11.525,-1.20,-0.13,1.57,-0.72,3.04,-0.10
11.528,-1.20,-0.13,1.57,-0.69,3.05,-0.08
11.528,-1.18,-0.18,2.40,-0.69,3.05,-0.08
11.528,-1.18,-0.18,2.40,-0.64,3.04,-0.06
11.531,-1.18,-0.18,2.40,-0.59,3.02,-0.04
11.532,-1.18,-0.18,2.40,-0.52,2.99,-0.02
11.532,-1.07,-0.18,3.15,-0.52,2.99,-0.02
11.536,-1.07,-0.18,3.15,-0.44,2.95,0.00
11.536,-1.07,-0.18,3.15,-0.35,2.90,0.02
11.536,-0.88,-0.18,3.79,-0.35,2.90,0.02
11.539,-0.88,-0.18,3.79,-0.26,2.84,0.05
11.54,-0.88,-0.18,3.79,-0.15,2.76,0.07
11.54,-0.56,-0.16,4.26,-0.15,2.76,0.07
11.544,-0.56,-0.16,4.26,-0.04,2.67,0.08
11.544,-0.56,-0.16,4.26,0.07,2.57,0.10
11.544,-0.19,-0.08,4.40,0.07,2.57,0.10
11.547,-0.19,-0.08,4.40,0.19,2.45,0.11
11.548,-0.19,-0.08,4.40,0.31,2.33,0.13
11.548,0.18,-0.05,4.28,0.31,2.33,0.13
11.551,0.18,-0.05,4.28,0.43,2.20,0.14
11.552,0.18,-0.05,4.28,0.54,2.07,0.15
11.552,0.50,-0.09,3.91,0.54,2.07,0.15
11.556,0.50,-0.09,3.91,0.65,1.94,0.15
11.556,0.50,-0.09,3.91,0.76,1.82,0.16
11.556,0.85,-0.10,3.43,0.76,1.82,0.16
11.56,0.85,-0.10,3.43,0.87,1.72,0.15
11.56,0.85,-0.10,3.43,0.96,1.62,0.15
11.56,1.19,-0.05,2.88,0.96,1.62,0.15
11.563,1.19,-0.05,2.88,1.05,1.54,0.14
11.564,1.19,-0.05,2.88,1.13,1.46,0.13
11.564,1.53,-0.01,2.27,1.13,1.46,0.13
11.567,1.53,-0.01,2.27,1.20,1.40,0.11
11.568,1.53,-0.01,2.27,1.27,1.35,0.10
11.568,1.85,-0.01,1.60,1.27,1.35,0.10
11.571,1.85,-0.01,1.60,1.33,1.30,0.08
11.572,1.85,-0.01,1.60,1.38,1.27,0.05
11.572,2.12,0.04,0.94,1.38,1.27,0.05
11.576,2.12,0.04,0.94,1.43,1.24,0.02
11.576,2.12,0.04,0.94,1.46,1.21,-0.01
11.576,2.37,0.11,0.27,1.46,1.21,-0.01
11.579,2.37,0.11,0.27,1.49,1.19,-0.04
11.58,2.53,0.12,-0.36,1.49,1.19,-0.04
11.58,2.53,0.12,-0.36,1.51,1.18,-0.06
11.583,2.53,0.12,-0.36,1.52,1.17,-0.10
11.583,2.59,0.17,-0.99,1.52,1.17,-0.10
11.584,2.59,0.17,-0.99,1.53,1.16,-0.13
11.587,2.59,0.17,-0.99,1.53,1.16,-0.16
11.588,2.56,0.20,-1.59,1.53,1.16,-0.16
11.588,2.56,0.20,-1.59,1.52,1.16,-0.19
11.591,2.56,0.20,-1.59,1.51,1.16,-0.22
11.592,2.56,0.20,-1.59,1.49,1.16,-0.25
11.592,2.43,0.21,-2.15,1.49,1.16,-0.25
11.595,2.43,0.21,-2.15,1.47,1.17,-0.27
11.596,2.43,0.21,-2.15,1.44,1.18,-0.29
11.596,2.23,0.23,-2.66,1.44,1.18,-0.29
11.6,2.23,0.23,-2.66,1.41,1.19,-0.31
11.6,2.23,0.23,-2.66,1.38,1.20,-0.32
11.6,1.98,0.35,-3.07,1.38,1.20,-0.32
11.609,1.98,0.35,-3.07,1.34,1.21,-0.33
11.61,1.98,0.35,-3.07,1.31,1.23,-0.34
11.61,1.71,0.48,-3.40,1.31,1.23,-0.34
11.61,1.71,0.48,-3.40,1.28,1.24,-0.34
11.611,1.71,0.48,-3.40,1.24,1.26,-0.34
11.611,1.41,0.61,-3.64,1.24,1.26,-0.34
11.611,1.41,0.61,-3.64,1.21,1.28,-0.33
11.612,1.41,0.61,-3.64,1.18,1.29,-0.32
11.612,1.09,0.62,-3.79,1.18,1.29,-0.32
11.615,1.09,0.62,-3.79,1.16,1.31,-0.31
11.616,1.09,0.62,-3.79,1.13,1.33,-0.29
11.616,0.84,0.56,-3.86,1.13,1.33,-0.29
11.622,0.84,0.56,-3.86,1.12,1.34,-0.27
11.622,0.84,0.56,-3.86,1.10,1.37,-0.25
11.623,0.62,0.50,-3.82,1.10,1.37,-0.25
11.623,0.62,0.50,-3.82,1.08,1.40,-0.22
11.623,0.62,0.50,-3.82,1.08,1.43,-0.19
11.624,0.45,0.41,-3.75,1.08,1.43,-0.19
11.627,0.45,0.41,-3.75,1.07,1.47,-0.16
11.628,0.45,0.41,-3.75,1.06,1.50,-0.13
11.628,0.28,0.44,-3.61,1.06,1.50,-0.13
11.631,0.28,0.44,-3.61,1.06,1.55,-0.10
11.631,0.28,0.44,-3.61,1.05,1.61,-0.07
11.632,0.21,0.48,-3.44,1.05,1.61,-0.07
11.636,0.21,0.48,-3.44,1.05,1.67,-0.04
11.636,0.21,0.48,-3.44,1.06,1.74,-0.01
11.636,0.14,0.59,-3.21,1.06,1.74,-0.01
11.639,0.14,0.59,-3.21,1.05,1.82,0.02
11.639,0.14,0.59,-3.21,1.06,1.92,0.05
11.639,0.06,0.75,-2.90,1.06,1.92,0.05
11.643,0.06,0.75,-2.90,1.06,2.03,0.08
11.644,0.06,0.75,-2.90,1.07,2.15,0.12
11.644,-0.05,0.97,-2.54,1.07,2.15,0.12
11.647,-0.05,0.97,-2.54,1.07,2.27,0.15
11.648,-0.05,0.97,-2.54,1.07,2.41,0.18
11.648,-0.25,1.12,-2.22,1.07,2.41,0.18
11.651,-0.25,1.12,-2.22,1.07,2.56,0.21
11.651,-0.25,1.12,-2.22,1.08,2.72,0.25
11.651,-0.52,1.16,-1.91,1.08,2.72,0.25
11.655,-0.52,1.16,-1.91,1.09,2.88,0.28
11.655,-0.52,1.16,-1.91,1.10,3.05,0.32
11.655,-0.80,1.06,-1.49,1.10,3.05,0.32
11.66,-0.80,1.06,-1.49,1.11,3.23,0.36
11.66,-0.80,1.06,-1.49,1.12,3.41,0.40
11.66,-1.11,0.74,-1.12,1.12,3.41,0.40
11.663,-1.11,0.74,-1.12,1.14,3.57,0.45
11.663,-1.11,0.74,-1.12,1.15,3.74,0.49
11.663,-1.21,0.34,-0.87,1.15,3.74,0.49
11.667,-1.17,-0.20,-0.68,1.15,3.74,0.49
11.667,-1.17,-0.20,-0.68,1.18,3.90,0.53
11.667,-1.17,-0.20,-0.68,1.20,4.05,0.58
11.671,-1.17,-0.20,-0.68,1.23,4.19,0.62
11.672,-1.11,-0.86,-0.45,1.23,4.19,0.62
11.672,-1.11,-0.86,-0.45,1.27,4.32,0.67
11.675,-1.11,-0.86,-0.45,1.30,4.45,0.71
11.676,-1.11,-0.86,-0.45,1.34,4.57,0.75
11.676,-1.08,-1.59,-0.35,1.34,4.57,0.75
11.679,-1.08,-1.59,-0.35,1.38,4.68,0.80
11.679,-1.08,-1.59,-0.35,1.41,4.79,0.84
11.68,-0.98,-2.31,-0.31,1.41,4.79,0.84
11.683,-0.98,-2.31,-0.31,1.45,4.90,0.88
11.683,-0.98,-2.31,-0.31,1.49,5.00,0.92
11.683,-0.83,-3.00,-0.30,1.49,5.00,0.92
11.687,-0.66,-3.68,-0.22,1.49,5.00,0.92
11.687,-0.66,-3.68,-0.22,1.53,5.10,0.95
11.688,-0.66,-3.68,-0.22,1.56,5.20,0.99
11.691,-0.66,-3.68,-0.22,1.60,5.30,1.02
11.691,-0.66,-3.68,-0.22,1.63,5.41,1.05
